pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,2.390106e-05,3.278773e-05,0.9992607,0.00050107326,1.4544835e-05,0.00016699344,0.009743775,4,19,event,minor,random,coordinated,attribute,part,events,it,to,small,i,can
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,4.558486e-06,2.892412e-06,7.581232e-06,7.9573205e-05,9.202706e-06,0.99989617,0.0016503724,1,8,random,minor,part,event,attribute,coordinated,randomly,select,an,individual,multiple,little
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,0.00032195612,0.0003375563,0.4861356,0.0019261491,0.0057551153,0.5055237,1.0711939,3,22,random,event,part,minor,coordinated,attribute,events,race,phase,case,early,-
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,2.1952019e-05,5.30172e-06,2.6437832e-05,5.7933354e-05,6.0293405e-05,0.9998281,0.0027432432,4,2,random,part,minor,event,attribute,coordinated,randomly,high,select,the,different,multiple
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,1.2847667e-06,6.921988e-06,2.0737218e-07,0.999987,5.105704e-07,4.080485e-06,0.00025086227,4,1,minor,coordinated,random,major,attribute,important,an,small,part,key,primary,main
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9869761,3.975907e-05,5.886762e-05,0.00023369932,4.7538884e-05,0.012644038,0.10330258,2,23,attribute,random,minor,event,part,coordinated,is,attributes,:,are,feature,","
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,1.512212e-06,0.00012950867,4.7954895e-06,1.0252461e-05,0.9997811,7.278391e-05,0.0032725846,3,1,part,coordinated,random,minor,event,parts,attribute,with,",",the,full,section
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.9999263,1.2445029e-06,4.8884976e-06,2.0570727e-05,4.223805e-06,4.2686064e-05,0.0012321512,5,11,attribute,random,minor,event,part,attributes,coordinated,are,is,be,feature,:
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,5.0543554e-06,2.5794989e-06,3.8251005e-06,5.2944015e-05,8.296928e-06,0.9999273,0.0012025927,2,1,random,minor,part,attribute,event,coordinated,randomly,.,select,multiple,individual,accidental
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,2.2870579e-07,2.914902e-05,3.5480443e-06,2.531389e-06,0.99994016,2.4326715e-05,0.0010146132,3,1,part,coordinated,random,event,minor,parts,with,section,side,half,central,attribute
