pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.00014296237,1.085782e-05,0.99922395,4.952691e-05,8.607623e-05,0.00048665155,0.01035035,4,19,event,random,attribute,part,minor,events,coordinated,",",object,.,program,-
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,3.0971569e-06,1.2149479e-06,0.000612572,2.592408e-06,3.8064143e-05,0.9993424,0.008173628,1,8,random,event,part,attribute,minor,coordinated,individual,events,episode,randomly,chance,field
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,5.6877925e-05,7.7181096e-07,0.020761615,5.9814515e-06,0.0017502909,0.9774245,0.16520628,3,22,random,event,part,attribute,round,minor,point,events,open,set,stage,race
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,0.00016941881,1.1872701e-06,0.0016666558,8.296464e-06,0.002119389,0.99603504,0.04220051,4,2,random,part,event,attribute,minor,heat,individual,variable,point,set,average,parameter
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,6.5017994e-06,5.0107124e-06,0.00027137803,0.9994968,5.31887e-06,0.00021498562,0.006853594,4,1,minor,event,random,or,major,",",other,and,attribute,small,part,coordinated
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9956027,1.424194e-06,0.0004202535,9.5513915e-06,4.2572563e-05,0.003923555,0.043212373,2,23,attribute,random,event,attributes,part,.,minor,feature,",",name,and,variable
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,6.6305647e-06,3.5950945e-06,4.3585922e-05,1.53848e-05,0.9997291,0.00020160039,0.003921841,3,1,part,random,event,minor,-,parts,one,section,with,end,side,","
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.9991804,1.7375846e-06,0.00059842516,7.757065e-06,4.230769e-06,0.0002074508,0.010367564,5,11,attribute,event,random,attributes,minor,part,",",variable,key,and,.,category
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,3.7691385e-05,4.2533767e-07,0.00013622947,4.9249447e-05,0.00031124204,0.99946517,0.0074142204,2,1,random,part,event,minor,attribute,',point,chance,key,heat,individual,episode
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,5.689304e-05,6.869732e-06,0.00036595616,3.0002664e-05,0.99871933,0.0008209363,0.01581003,3,1,part,random,event,attribute,minor,section,parts,one,portion,side,-,coordinated
