pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.0010230305,1.418323e-05,0.9985133,4.0000046e-05,2.945562e-05,0.00038010284,0.017879777,4,19,Ġevent,Ġattribute,Ġrandom,Ġsubclass,Ġpart,Ġevents,Ġcoordinated,ĠEvent,Ġcondition,event,Ġwill,Event
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,3.879622e-08,2.5479592e-09,3.6259215e-07,1.0845224e-06,5.7316544e-08,0.99999845,3.3889482e-05,1,8,Ġrandom,Ġsubclass,Ġevent,Ġrandomly,ĠRandom,Ġarbitrary,Ġpart,Ġattribute,Ġrandomized,Ġentropy,Random,random
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,3.7013458e-06,9.339348e-08,0.00096249196,5.688491e-06,0.0002050814,0.99882287,0.014022867,3,22,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattribute,Ġrandomly,Ġend,Ġstart,ĠRandom,Ġpoint,Ġarbitrary,Ġone
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,6.6519624e-07,2.6849967e-09,6.9130425e-07,8.317439e-08,4.5497922e-07,0.999998,4.2080363e-05,4,2,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġarbitrary,Ġrandomly,ĠRandom,Ġsubclass,Ġunknown,Ġunique,Ġrandomized,Ġindependent
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,2.0756296e-07,2.8654084e-08,5.9460866e-08,0.99999964,8.205369e-09,8.6329734e-09,7.634747e-06,4,1,Ġsubclass,Ġclass,Ġattribute,Ġevent,Ġcoordinated,Ġcategory,Ġgroup,Ġrandom,Ġtype,Ġpart,ĠClass,Ġunique
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9996582,8.859427e-07,7.73961e-05,1.8669624e-06,1.4212267e-05,0.0002474319,0.0047966163,2,23,Ġattribute,Ġrandom,Ġevent,Ġpart,Ġcharacteristic,Ġelement,Ġattributes,Ġtrait,Ġproperty,Ġcategory,Ġclass,Ġvariable
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,4.752348e-06,8.044437e-05,3.3059387e-05,7.933909e-05,0.9988701,0.00093219755,0.013764648,3,1,Ġpart,Ġrandom,Ġcoordinated,Ġsubclass,Ġevent,Ġportion,Ġsection,Ġattribute,Ġhalf,Ġwhole,Ġside,Ġfull
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99936515,4.858357e-07,0.0005488478,5.6157485e-05,3.740722e-06,2.573334e-05,0.008123424,5,11,Ġattribute,Ġevent,Ġsubclass,Ġrandom,Ġlabel,Ġclass,Ġcategory,Ġproperty,Ġcharacteristic,Ġelement,Ġattributes,Ġpredicate
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,7.927077e-08,3.554889e-09,1.5138177e-07,9.96539e-07,1.9227668e-08,0.9999988,2.7479511e-05,2,1,Ġrandom,Ġsubclass,Ġarbitrary,Ġrandomly,Ġevent,ĠRandom,Ġattribute,Ġpart,random,Ġcoincidence,Ġunrelated,Ġstranger
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,1.3124915e-06,0.00011955854,4.9935712e-05,1.0658596e-05,0.99944276,0.00037593095,0.007554045,3,1,Ġpart,Ġrandom,Ġcoordinated,Ġevent,Ġsubclass,Ġsection,Ġportion,Ġside,Ġpoint,Ġpiece,Ġbit,Ġattribute
4,mero,Ġpart,4,mero,Ġpart,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,1.2182949e-06,3.1666566e-06,6.453624e-06,3.2536776e-05,0.9997482,0.00020847708,0.0035905882,6,1,Ġpart,Ġrandom,Ġsubclass,Ġevent,Ġportion,Ġcoordinated,Ġparts,Ġsection,ĠPart,Ġattribute,Ġlayer,Ġpiece
4,mero,Ġpart,4,mero,Ġpart,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,1.29554555e-05,3.547228e-05,0.00013244593,5.0379218e-05,0.9962424,0.0035263598,0.037302364,1,7,Ġpart,Ġrandom,Ġevent,Ġsubclass,Ġcoordinated,Ġhalf,Ġportion,Ġsection,Ġside,Ġwhole,Ġattribute,Ġfull
5,random,Ġrandom,2,event,Ġevent,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,2.2032154e-07,8.526417e-09,2.0628207e-05,1.2703647e-06,1.4615374e-07,0.9999777,0.0003865399,13,8,Ġrandom,Ġevent,Ġsubclass,Ġrandomly,ĠRandom,Ġattribute,Ġpart,Ġarbitrary,Ġunrelated,Ġspontaneous,Ġrandomized,random
1,coord,Ġcoordinated,1,coord,Ġcoordinated,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,5.9484223e-06,0.9988242,0.00032108158,0.00074952684,2.749151e-05,7.176102e-05,0.014710485,5,1,Ġcoordinated,Ġsubclass,Ġevent,Ġrandom,Ġcoordinate,Ġequivalent,Ġpart,Ġcoordination,Ġlike,Ġsimilar,Ġsynchronized,Ġorganized
