pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,6.1554594e-05,1.5285736e-05,0.99941945,5.879958e-05,6.853443e-06,0.00043794324,0.007772648,4,19,Ġevent,Ġrandom,Ġattribute,Ġsubclass,ĠEvent,Ġevents,Ġcoordinated,Ġpart,Ġwill,Ġcan,Ġincident,Ġto
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,2.1425585e-07,3.6412688e-09,4.376327e-06,2.4489214e-07,3.3901654e-06,0.9999918,0.00016160037,1,8,Ġrandom,Ġevent,Ġpart,ĠRandom,Ġsubclass,Ġattribute,random,Ġrandomly,Random,Ġsubjective,Ġspecific,Ġindividual
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,2.389229e-05,1.9976437e-06,0.051472552,5.245622e-06,0.00094874966,0.94754755,0.3039817,3,22,Ġrandom,Ġevent,Ġpart,Ġattribute,ĠRandom,Ġrandomly,Ġsubclass,Ġpoint,ĠEvent,Ġevents,Ġstart,Ġshort
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,3.361253e-05,8.472908e-08,0.00010860393,2.1267762e-07,0.0004801679,0.9993773,0.0081279,4,2,Ġrandom,Ġpart,Ġevent,Ġattribute,Ġarbitrary,ĠRandom,Ġpoint,Ġthe,Ġrandomly,Ġaverage,Ġunique,Ġspecific
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,2.057553e-06,1.171772e-07,1.1785563e-06,0.9999933,4.9697667e-07,2.8151562e-06,0.00013672229,4,1,Ġsubclass,Ġrandom,Ġattribute,Ġclass,Ġevent,Ġunique,Ġpart,Ġtype,Ġcoordinated,Ġsuch,Ġan,Ġcategory
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.99776936,2.6468817e-06,5.2095096e-05,5.992584e-06,4.6515375e-05,0.00212345,0.023633135,2,23,Ġattribute,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattributes,Ġpoint,Ġcoordinated,Ġis,Ġare,Ġelement,Ġbe
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,7.02181e-08,1.2746706e-08,1.1173637e-08,9.363172e-09,0.999997,2.918769e-06,6.0512448e-05,3,1,Ġpart,Ġrandom,ĠPart,part,'s,Ġparts,Ġall,Ġhalf,Ġattribute,Ġfront,Ġsecond,Ġcomponent
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99999404,1.0753402e-08,4.3372847e-06,1.4284389e-08,1.901839e-07,1.4302506e-06,0.00011853859,5,11,Ġattribute,Ġevent,Ġrandom,Ġattributes,Ġturn,Ġelement,Ġpart,Ġmake,Ġbe,Ġis,Ġpoint,Ġtrait
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.2607711e-07,2.3263753e-09,4.7349738e-07,3.6465952e-08,1.7639198e-06,0.9999976,5.095865e-05,2,1,Ġrandom,Ġpart,ĠRandom,Ġevent,random,Ġrandomly,Ġattribute,Random,Ġsubclass,Ġarbitrary,Ġodd,Ġmysterious
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,8.844248e-07,5.2351686e-07,1.9561781e-05,3.935274e-07,0.9998173,0.00016148,0.0026408294,3,1,Ġpart,Ġrandom,Ġevent,ĠPart,Ġportion,Ġall,Ġone,part,Ġtop,Ġmain,Ġhalf,Ġattribute
4,mero,Ġpart,4,mero,Ġpart,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,3.1322023e-07,7.1719555e-08,5.486483e-08,1.7415923e-06,0.99998665,1.1064361e-05,0.0002443622,6,1,Ġpart,Ġrandom,Ġsubclass,ĠPart,Ġportion,Ġattribute,Ġparts,Ġpartial,Ġshort,Ġcomponent,part,Ġhalf
4,mero,Ġpart,4,mero,Ġpart,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,3.0228848e-06,2.6130217e-06,0.00027740106,3.5104824e-06,0.99903166,0.0006818962,0.012013999,1,7,Ġpart,Ġrandom,Ġevent,Ġtop,Ġfront,ĠPart,Ġportion,Ġsecond,Ġsection,Ġside,Ġthe,Ġhalf
2,event,Ġevent,2,event,Ġevent,bed,prepare,True,['Ġbed'],['Ġprepare'],1,1,5.5963705e-05,1.5410661e-06,0.9238082,6.6399025e-06,9.620675e-06,0.07611815,0.389544,13,8,Ġevent,Ġrandom,Ġattribute,Ġevents,Ġpart,Ġto,Ġsubclass,ĠEvent,Ġrandomly,event,Ġitem,Ġcoordinated
1,coord,Ġcoordinated,1,coord,Ġcoordinated,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,0.0001766904,0.9980477,0.00029472125,0.00011348526,0.0012978055,6.9618756e-05,0.023367388,5,1,Ġcoordinated,Ġpart,Ġevent,Ġattribute,Ġand,Ġcoordinate,Ġsubclass,Ġrandom,Ġ/,Ġor,Ġsynchronized,Ġcoordinating
4,mero,Ġpart,4,mero,Ġpart,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,1.3580299e-07,2.246337e-08,3.8887697e-06,6.6832115e-08,0.9998758,0.00011998633,0.0018168916,4,12,Ġpart,Ġrandom,Ġevent,ĠPart,Ġportion,Ġhalf,Ġparts,Ġtotal,Ġone,Ġtop,Ġpartial,Ġsection
1,coord,Ġcoordinated,1,coord,Ġcoordinated,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,1.6603704e-05,0.9994703,3.2345997e-05,6.098828e-05,0.00013387085,0.00028599042,0.0074532926,9,3,Ġcoordinated,Ġrandom,Ġpart,Ġsubclass,Ġevent,Ġattribute,Ġsynchronized,Ġcoordinate,Ġand,Ġcoordinating,Ġcoordination,","
3,hyper,Ġsubclass,3,hyper,Ġsubclass,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,5.849728e-06,4.9929405e-08,4.0314244e-06,0.9999778,7.519646e-07,1.1510621e-05,0.00041127883,1,1,Ġsubclass,Ġrandom,Ġattribute,Ġevent,Ġclass,Ġunique,Ġpart,Ġtype,Ġcategory,Ġdistinct,Ġsuch,Ġan
