pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.00012043049,1.2730474e-05,0.9980318,8.49468e-05,6.1109306e-05,0.001688917,0.022170074,4,19,event,random,attribute,minor,part,time,season,short,coordinated,moment,chance,let
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,1.3615467e-07,1.12131096e-08,1.0264085e-05,1.2867472e-08,4.102424e-07,0.99998915,0.00019810411,1,8,random,event,part,randomly,attribute,computer,pick,individual,average,entropy,participant,field
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,1.3329271e-06,3.3384313e-07,0.00084577105,2.784168e-07,1.7738275e-05,0.9991346,0.010200348,3,22,random,event,part,randomly,attribute,computer,game,date,number,spread,player,the
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,3.176103e-06,2.4987938e-07,5.118521e-05,1.5505535e-08,6.184389e-06,0.9999392,0.000988198,4,2,random,event,part,attribute,randomly,constant,pick,integer,index,measure,coordinated,parameter
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,3.6317493e-07,2.1109952e-07,2.470449e-06,0.9999926,3.5435093e-08,4.317243e-06,0.00014694662,4,1,minor,major,random,important,event,small,lesser,other,common,national,significant,local
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9477236,4.1468156e-06,0.00015950696,2.3144392e-05,0.00011318085,0.05197633,0.29906958,2,23,attribute,random,event,part,attributes,measure,minor,property,characteristic,subset,character,probability
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,4.032956e-06,4.683087e-06,9.701014e-05,3.4956688e-06,0.999548,0.0003428426,0.0061101043,3,1,part,random,event,section,coordinated,portion,attribute,parts,minor,split,end,point
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.99977714,2.8758532e-05,9.554716e-05,8.005179e-06,1.05681975e-05,8.006259e-05,0.0034311372,5,11,attribute,event,random,coordinated,attributes,part,minor,subset,opposite,and,category,property
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,1.09014216e-07,2.4027587e-08,1.2036197e-06,2.6107978e-08,2.5174847e-07,0.99999845,3.520991e-05,2,1,random,event,robin,randomly,part,attribute,pick,probability,entropy,minor,coordinated,flag
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,5.1761313e-06,7.037242e-06,0.00021400183,2.6467742e-06,0.9996032,0.00016805528,0.0055487934,3,1,part,event,random,coordinated,attribute,one,section,portion,minor,parts,end,the
