pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['turtle'],['live'],1,1,6.025829e-05,0.00017767688,0.99928015,0.00015436379,0.00018647568,0.00014118041,0.010167,4,19
5,random,5,random,ant,experience,True,['ant'],['experience'],1,1,2.2978285e-05,1.3997789e-05,5.508289e-05,2.121046e-05,2.5225929e-05,0.9998615,0.0022735412,1,8
5,random,5,random,fighter,start,True,['fighter'],['start'],1,1,2.104527e-05,1.0683986e-05,0.000106028,1.9962046e-05,3.0767165e-05,0.9998116,0.0029480816,3,22
5,random,5,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,1.9698738e-05,1.0292851e-05,5.9549406e-05,2.166601e-05,2.8672952e-05,0.99986005,0.002284441,4,2
3,hyper,3,hyper,knife,artifact,True,['knife'],['artifact'],1,1,0.00024183009,0.0003242782,0.00037171837,0.99858296,0.00020247576,0.0002767246,0.01869695,4,1
0,attri,0,attri,missile,short,True,['missile'],['short'],1,1,0.9993969,7.185977e-05,0.0001334081,7.201729e-05,8.6372136e-05,0.00023950219,0.00861394,2,23
4,mero,4,mero,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,9.976025e-05,9.474711e-05,0.00011628248,0.00010601573,0.99943954,0.00014363667,0.008153785,3,1
0,attri,0,attri,lemon,sour,True,['lemon'],['sour'],1,1,0.9994392,0.00013202362,0.00015640903,0.000139824,7.473939e-05,5.7736233e-05,0.008115308,5,11
5,random,5,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,2.2498352e-05,1.2698254e-05,5.064172e-05,1.9582601e-05,2.9185281e-05,0.9998654,0.0022166178,2,1
4,mero,4,mero,cathedral,stair,True,['cathedral'],['stair'],1,1,9.89685e-05,0.00010282051,0.00016347597,9.392802e-05,0.9994412,9.9659526e-05,0.008122402,3,1
4,mero,4,mero,goose,plumage,True,['goose'],['plumage'],1,1,0.00015560472,5.79307e-05,0.0001617763,0.00013180735,0.9994,9.2802824e-05,0.008628412,6,1
4,mero,4,mero,battleship,deck,True,['battleship'],['deck'],1,1,0.00018358747,5.3850195e-05,0.00064973487,5.80987e-05,0.99868685,0.00036791383,0.016829517,1,7
2,event,2,event,bed,prepare,True,['bed'],['prepare'],1,1,0.00017953065,8.3082115e-05,0.98534495,0.00017002046,0.00019298759,0.014029492,0.11521461,13,8
1,coord,1,coord,library,pub,True,['library'],['pub'],1,1,0.00011222082,0.9994748,0.00015320888,0.00012050805,0.00010399912,3.5225203e-05,0.0076374155,5,1
4,mero,4,mero,villa,floor,True,['villa'],['floor'],1,1,0.00014579031,5.2437885e-05,0.0003142237,6.36064e-05,0.9991911,0.00023292072,0.011124071,4,12
1,coord,1,coord,corn,onion,True,['corn'],['onion'],1,1,7.815912e-05,0.99949896,0.00019797345,0.00011044816,8.358551e-05,3.0765408e-05,0.00726947,9,3
3,hyper,3,hyper,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,0.0002716578,0.00022318996,0.00026719194,0.9982835,0.00028556396,0.0006689552,0.021988023,1,1
5,random,5,random,dresser,possible,True,['dresser'],['possible'],1,1,2.2206175e-05,1.1508816e-05,6.5927e-05,2.4775261e-05,2.2139144e-05,0.9998534,0.0023806028,5,4
5,random,5,random,ant,very,True,['ant'],['very'],1,1,0.00030500945,2.0149659e-05,4.9672664e-05,9.531446e-05,1.7640232e-05,0.9995122,0.006841898,1,4
2,event,2,event,desk,work,True,['desk'],['work'],1,1,0.00016348722,9.628835e-05,0.9991411,7.219977e-05,0.00013908086,0.00038784818,0.011750008,1,34
5,random,5,random,glove,pest,True,['glove'],['pest'],1,1,1.958124e-05,1.5836365e-05,6.849225e-05,2.597088e-05,2.0746627e-05,0.9998493,0.0024419304,3,4
4,mero,5,random,radish,vinyl,False,"['ra', '##dis', '##h']",['vinyl'],3,1,0.00035187675,5.8867266e-05,0.00027021958,0.00021849827,0.9864413,0.012659188,0.10995132,5,2
2,event,1,coord,cockroach,fly,False,"['cock', '##ro', '##ach']",['fly'],3,1,0.0007508799,0.4040445,0.5867794,0.003433901,0.0042475443,0.0007436842,1.0566505,1,20
1,coord,2,event,sofa,couch,False,['sofa'],['couch'],1,1,0.00080935407,0.78149563,0.21028695,0.0045520263,0.002689012,0.00016693477,0.8198051,1,4
2,event,2,event,rat,live,True,['rat'],['live'],1,1,7.207465e-05,0.00022232483,0.9992804,0.00012299682,0.00016342475,0.00013877312,0.010159206,11,19
